,filename,land_type_pred,pop_pred,land_name,pop,filesize
25,Italy/images/IT042L1_TREVISO/45.648998_12.166527.jpg,3,1,urban_fabric,3283.43269753,10736
26,Poland/images/PL506L2_BIELSKO_BIALA/49.663332_19.081705.jpg,3,1,urban_fabric,1236.00917548,12561
27,Germany/images/DE077L1_SCHWEINFURT/50.222119_10.174234.jpg,1,0,forests,0.0,16168
28,Poland/images/PL052L1_ELK/53.808680_22.343904.jpg,4,0,water,0.0,6080
29,Germany/images/DE529L1_HEILBRONN/49.027936_8.993922.jpg,1,0,forests,0.0,11911
30,Italy/images/IT047L1_MASSA/44.024162_10.130939.jpg,3,1,urban_fabric,4331.96592566,14787
31,UK/images/UK056L1_HASTINGS/50.914149_0.450293.jpg,1,0,forests,0.0,11778
32,Germany/images/DE539L1_COTTBUS/51.658040_14.596277.jpg,1,0,forests,0.0,11395
33,Poland/images/PL036L1_OSTROWIEC_SWIETOKRZYSKI/50.959535_21.447081.jpg,1,0,forests,0.0,8494
34,Poland/images/PL029L1_SLUPSK/54.500075_17.305209.jpg,1,0,forests,0.0,8394
35,UK/images/UK539L1_BOURNEMOUTH/50.709532_-1.922229.jpg,3,1,urban_fabric,660.426264514,16614
36,Netherlands/images/NL515L2_VENLO/51.452129_6.065043.jpg,2,0,other_roads_and_associated_land,0.0,12959
37,Germany/images/DE021L1_GOTTINGEN/51.636119_9.558179.jpg,3,1,urban_fabric,530.7606715019999,12925
38,Poland/images/PL045L1_STALOWA_WOLA/50.460409_22.067014.jpg,1,0,forests,0.0,10519
39,Germany/images/DE537L1_REUTLINGEN/48.495753_9.332251.jpg,1,0,forests,0.0,10606
40,Italy/images/IT515L2_TERNI/42.475559_12.572466.jpg,1,0,forests,0.0,11573
41,Poland/images/PL512L2_ELBLAG/54.174352_19.595655.jpg,1,0,forests,0.0,11527
42,Germany/images/DE048L1_WILHELMSHAVEN/53.518347_7.876907.jpg,1,0,forests,0.0,6707
43,Germany/images/DE078L1_GREIFSWALD/53.666841_14.006570.jpg,1,0,forests,0.0,8663
44,Poland/images/PL046L1_TOMASZOW_MAZOWIECKI/51.560833_19.985346.jpg,3,1,urban_fabric,1058.34383145,14612
45,Germany/images/DE043L2_ROSTOCK/54.083981_12.184738.jpg,3,1,urban_fabric,3230.48487068,14815
46,France/images/FR048L2_ANNECY/45.849253_6.095816.jpg,1,0,forests,0.0,8821
47,Poland/images/PL046L1_TOMASZOW_MAZOWIECKI/51.473557_20.127154.jpg,1,0,forests,0.0,11324
48,France/images/FR093L2_BRIVE_LA_GAILLARDE/45.035563_1.448981.jpg,1,0,forests,0.0,11193
49,Germany/images/DE037L1_MAINZ/49.982111_7.792437.jpg,1,0,forests,0.0,12405
50,Poland/images/PL031L1_SIEDLCE/52.021398_22.437642.jpg,1,0,forests,0.0,11496
51,France/images/FR064L2_ARRAS/50.360481_2.489102.jpg,3,1,urban_fabric,998.7500935410001,10583
52,France/images/FR058L2_CHAMBERY/45.564198_5.945750.jpg,2,0,other_roads_and_associated_land,0.0,15226
53,UK/images/UK539L1_BOURNEMOUTH/50.653480_-2.144072.jpg,1,0,forests,0.0,7558
54,Germany/images/DE045L1_ISERLOHN/51.257379_7.763405.jpg,3,1,urban_fabric,9991.51176202,13145
55,Germany/images/DE504L1_MUNSTER/51.972039_7.419211.jpg,3,1,urban_fabric,4451.86935957,14372
56,Poland/images/PL029L1_SLUPSK/54.561661_17.164572.jpg,1,0,forests,0.0,12088
57,Germany/images/DE056L0_BRANDENBURG_AN_DER_HAVEL/52.350152_12.427219.jpg,1,0,forests,0.0,10102
58,Germany/images/DE036L0_MONCHENGLADBACH/51.187530_6.343713.jpg,1,0,forests,0.0,8381
59,Germany/images/DE027L1_FREIBURG_IM_BREISGAU/48.197922_7.859069.jpg,1,0,forests,0.0,9652
60,France/images/FR209L2_DOUAI/50.439235_3.132698.jpg,1,0,forests,0.0,9332
61,France/images/FR052L2_SAINT_NAZAIRE/47.320864_-2.494353.jpg,1,0,forests,0.0,12142
62,Germany/images/DE058L1_LUNEBURG/53.208069_10.604513.jpg,1,0,forests,0.0,13037
63,France/images/FR052L2_SAINT_NAZAIRE/47.310923_-2.133775.jpg,0,0,airports,0.0,8108
64,Germany/images/DE532L1_ULM/48.444121_10.120914.jpg,1,0,forests,0.0,11276
65,Germany/images/DE052L1_FLENSBURG/54.788957_9.431467.jpg,3,1,urban_fabric,8571.96274619,17426
66,UK/images/UK539L1_BOURNEMOUTH/50.720611_-2.109159.jpg,1,0,forests,0.0,11725
67,Poland/images/PL031L1_SIEDLCE/52.259266_22.204322.jpg,1,0,forests,0.0,11026
68,Germany/images/DE060L1_CELLE/52.754594_10.105964.jpg,1,0,forests,0.0,10386
69,Germany/images/DE017L0_BIELEFELD/52.025021_8.444430.jpg,1,0,forests,0.0,10729
70,Germany/images/DE060L1_CELLE/52.594258_9.895849.jpg,1,0,forests,0.0,12027
71,Germany/images/DE033L2_AUGSBURG/48.271729_10.985959.jpg,2,1,other_roads_and_associated_land,1829.12632571,11042
72,Germany/images/DE546L0_WUPPERTAL/51.232499_7.144204.jpg,3,1,urban_fabric,1179.47993138,9666
73,Germany/images/DE510L1_LUBECK/54.005530_10.562055.jpg,3,1,urban_fabric,2065.66399468,14050
74,Germany/images/DE082L0_DESSAU_ROSSLAU/51.920563_12.227783.jpg,1,0,forests,0.0,12199
75,Poland/images/PL041L1_ZAMOSC/50.773337_23.608582.jpg,1,0,forests,0.0,10601
76,Germany/images/DE065L1_FULDA/50.524758_9.749992.jpg,3,1,urban_fabric,852.309705115,8683
77,France/images/FR060L2_CHARTRES/48.477728_1.482200.jpg,3,1,urban_fabric,1743.08157327,13663
78,France/images/FR077L2_ROANNE/45.949145_3.930892.jpg,1,0,forests,0.0,10604
79,France/images/FR049L2_LORIENT/47.730653_-3.380348.jpg,4,0,water,0.0,8247
80,Poland/images/PL045L1_STALOWA_WOLA/50.509861_22.521484.jpg,1,0,forests,0.0,11607
81,France/images/FR066L2_SAINT_BRIEUC/48.500514_-2.745645.jpg,3,1,urban_fabric,4836.13772718,13642
82,Poland/images/PL033L1_LUBIN/51.317116_16.171490.jpg,1,0,forests,0.0,12073
83,Poland/images/PL517L2_GRUDZIADZ/53.582522_18.802222.jpg,1,0,forests,0.0,17103
84,Germany/images/DE520L1_OLDENBURG_OLDENBURG/53.129314_8.169602.jpg,3,1,urban_fabric,1259.75620459,13218
85,France/images/FR045L2_PAU/43.393023_-0.592983.jpg,4,0,water,0.0,7854
86,Germany/images/DE547L2_JENA/50.915001_11.835320.jpg,1,0,forests,0.0,12171
87,Poland/images/PL514L2_TARNOW/49.844095_21.031032.jpg,1,0,forests,0.0,11269
88,France/images/FR065L2_BOURGES/47.107552_2.410489.jpg,3,1,urban_fabric,7684.794893000001,15275
89,Belgium/images/BE008L1_LEUVEN/50.916531_4.770396.jpg,1,0,forests,0.0,9623
90,Poland/images/PL036L1_OSTROWIEC_SWIETOKRZYSKI/50.903381_21.536320.jpg,1,0,forests,0.0,8723
91,Germany/images/DE055L0_NEUMUNSTER/54.117587_9.984397.jpg,3,1,urban_fabric,1611.03049624,11564
92,Poland/images/PL516L2_LEGNICA/51.279018_16.184331.jpg,1,0,forests,0.0,10352
93,Poland/images/PL512L2_ELBLAG/54.133307_19.511229.jpg,1,0,forests,0.0,7003
94,Poland/images/PL047L1_LOMZA/53.200400_22.056762.jpg,1,0,forests,0.0,11790
95,France/images/FR042L2_DUNKERQUE/51.028760_2.353783.jpg,2,0,other_roads_and_associated_land,0.0,15292
96,Italy/images/IT515L2_TERNI/42.590700_12.716658.jpg,1,0,forests,0.0,9566
97,UK/images/UK539L1_BOURNEMOUTH/50.673684_-2.084847.jpg,1,0,forests,0.0,6656
98,Germany/images/DE537L1_REUTLINGEN/48.308170_9.228415.jpg,1,0,forests,0.0,9648
99,Germany/images/DE069L1_ROSENHEIM/47.746148_12.036521.jpg,1,0,forests,0.0,10678
100,Poland/images/PL036L1_OSTROWIEC_SWIETOKRZYSKI/50.884881_21.164870.jpg,1,0,forests,0.0,10801
101,Germany/images/DE533L1_PFORZHEIM/48.981793_8.732817.jpg,1,0,forests,0.0,11199
102,UK/images/UK539L1_BOURNEMOUTH/50.854325_-1.897034.jpg,1,0,forests,0.0,10158
103,Belgium/images/BE008L1_LEUVEN/50.835961_4.680725.jpg,1,0,forests,0.0,10214
104,Germany/images/DE028L1_REGENSBURG/48.957084_12.298738.jpg,1,0,forests,0.0,11405
105,Poland/images/PL516L2_LEGNICA/51.301803_16.381854.jpg,1,0,forests,0.0,11419
106,France/images/FR505L1_CHARLEVILLE_MEZIERES/49.870864_4.607020.jpg,4,0,water,0.0,5576
107,France/images/FR052L2_SAINT_NAZAIRE/47.245057_-2.287356.jpg,3,1,urban_fabric,1905.50103591,13858
108,Poland/images/PL032L1_PIOTRKOW_TRYBUNALSKI/51.269968_19.514623.jpg,1,0,forests,0.0,12356
109,Germany/images/DE504L1_MUNSTER/51.936071_7.242807.jpg,1,0,forests,0.0,10941
110,France/images/FR042L2_DUNKERQUE/51.053738_2.507648.jpg,3,1,urban_fabric,1123.20696792,12090
111,Germany/images/DE077L1_SCHWEINFURT/50.343962_9.763760.jpg,1,0,forests,0.0,14710
112,Poland/images/PL033L1_LUBIN/51.425460_16.179745.jpg,1,0,forests,0.0,9382
113,Poland/images/PL506L2_BIELSKO_BIALA/49.920125_19.011081.jpg,3,1,urban_fabric,4079.58095897,14242
114,Germany/images/DE539L1_COTTBUS/51.747347_14.318344.jpg,2,1,other_roads_and_associated_land,4332.69095488,14760
115,UK/images/UK056L1_HASTINGS/50.916187_0.528516.jpg,1,0,forests,0.0,11901
116,Belgium/images/BE008L1_LEUVEN/50.980045_4.754401.jpg,1,0,forests,0.0,10667
117,Germany/images/DE504L1_MUNSTER/51.861589_7.140901.jpg,1,0,forests,0.0,8545
118,UK/images/UK551L0_FALKIRK/55.927367_-3.849048.jpg,1,0,forests,0.0,10808
119,Poland/images/PL036L1_OSTROWIEC_SWIETOKRZYSKI/50.938874_21.523970.jpg,1,0,forests,0.0,8569
120,France/images/FR053L2_LA_ROCHELLE/46.165424_-1.142681.jpg,2,0,other_roads_and_associated_land,0.0,16945
121,Germany/images/DE029L0_FRANKFURT_ODER/52.281956_14.493051.jpg,1,0,forests,0.0,11903
122,Germany/images/DE040L1_SAARBRUCKEN/49.176963_7.182704.jpg,1,0,forests,0.0,12507
123,Germany/images/DE523L1_PADERBORN/51.703943_8.884610.jpg,1,0,forests,0.0,10355
124,Poland/images/PL517L2_GRUDZIADZ/53.598082_18.818421.jpg,1,0,forests,0.0,15032
125,Germany/images/DE513L1_KASSEL/51.423353_9.291972.jpg,1,0,forests,0.0,13240
126,Spain/images/ES519L1_ALBACETE/39.138646_-1.852418.jpg,1,0,forests,0.0,13162
127,Germany/images/DE522L1_HEIDELBERG/49.470357_8.773063.jpg,1,0,forests,0.0,14792
128,France/images/FR044L2_NIMES/43.836247_4.377389.jpg,2,0,other_roads_and_associated_land,0.0,16499
129,Italy/images/IT034L1_BOLZANO/46.485057_11.318154.jpg,3,1,urban_fabric,20292.8975819,14195
130,Poland/images/PL512L2_ELBLAG/54.135500_19.726728.jpg,1,0,forests,0.0,11363
131,Germany/images/DE069L1_ROSENHEIM/47.959242_12.361164.jpg,1,0,forests,0.0,11655
132,Germany/images/DE052L1_FLENSBURG/54.751911_9.344472.jpg,1,0,forests,0.0,12073
133,France/images/FR037L2_BREST/48.444685_-4.284236.jpg,1,0,forests,0.0,10695
134,France/images/FR048L2_ANNECY/45.938427_6.092600.jpg,2,0,other_roads_and_associated_land,0.0,15999
135,Poland/images/PL052L1_ELK/53.784652_22.176597.jpg,1,0,forests,0.0,11826
136,Germany/images/DE019L2_MAGDEBURG/52.234087_11.922429.jpg,1,0,forests,0.0,11882
137,Poland/images/PL514L2_TARNOW/50.044788_21.123931.jpg,1,0,forests,0.0,9471
138,Germany/images/DE520L1_OLDENBURG_OLDENBURG/52.944770_8.571522.jpg,3,1,urban_fabric,710.486275632,12116
139,Germany/images/DE532L1_ULM/48.567905_9.896852.jpg,1,0,forests,0.0,11393
140,Germany/images/DE033L2_AUGSBURG/48.554011_10.869045.jpg,1,0,forests,0.0,6676
141,Poland/images/PL514L2_TARNOW/49.945094_20.861194.jpg,1,0,forests,0.0,9204
142,Germany/images/DE527L1_BREMERHAVEN/53.810626_8.888141.jpg,3,1,urban_fabric,1644.9540402,13936
143,Poland/images/PL517L2_GRUDZIADZ/53.496023_18.607575.jpg,1,0,forests,0.0,12617
144,Poland/images/PL029L1_SLUPSK/54.587154_17.276336.jpg,1,0,forests,0.0,14775
145,Germany/images/DE537L1_REUTLINGEN/48.321726_9.524493.jpg,1,0,forests,0.0,8451
146,Spain/images/ES533L1_MARBELLA/36.608663_-4.597157.jpg,1,0,forests,0.0,11444
147,Poland/images/PL045L1_STALOWA_WOLA/50.523121_21.791570.jpg,1,0,forests,0.0,11013
148,Netherlands/images/NL032L1_MIDDELBURG/51.460957_3.569739.jpg,2,0,other_roads_and_associated_land,0.0,15142
149,Germany/images/DE008L2_LEIPZIG/51.150781_12.735331.jpg,1,0,forests,0.0,13454
150,Poland/images/PL506L2_BIELSKO_BIALA/49.845659_18.912668.jpg,4,0,water,0.0,5004
151,Germany/images/DE073L1_OFFENBURG/48.632098_8.087551.jpg,3,1,urban_fabric,3602.22132566,13760
152,Germany/images/DE066L1_KEMPTEN_ALLGAU/47.737297_10.302327.jpg,3,1,urban_fabric,5794.54236435,14969
153,Poland/images/PL033L1_LUBIN/51.414581_15.834460.jpg,1,0,forests,0.0,12674
154,Poland/images/PL514L2_TARNOW/50.165700_20.988313.jpg,1,0,forests,0.0,10057
155,France/images/FR209L2_DOUAI/50.269543_3.104841.jpg,1,0,forests,0.0,8806
156,UK/images/UK571L1_CHELTENHAM/51.910684_-2.060861.jpg,3,1,urban_fabric,6399.27937233,19452
157,Poland/images/PL029L1_SLUPSK/54.368650_17.180898.jpg,1,0,forests,0.0,13825
158,Germany/images/DE058L1_LUNEBURG/53.243017_10.399380.jpg,3,1,urban_fabric,9558.87819278,11414
159,Germany/images/DE513L1_KASSEL/51.537765_9.582847.jpg,1,0,forests,0.0,11507
160,France/images/FR064L2_ARRAS/50.118564_2.695055.jpg,3,1,urban_fabric,951.834451253,8329
161,Poland/images/PL506L2_BIELSKO_BIALA/49.803958_19.042509.jpg,3,1,urban_fabric,8900.13188727,11626
162,France/images/FR042L2_DUNKERQUE/51.026284_2.381891.jpg,2,0,other_roads_and_associated_land,0.0,11692
163,Germany/images/DE513L1_KASSEL/51.551428_9.541788.jpg,1,0,forests,0.0,13295
164,UK/images/UK571L1_CHELTENHAM/51.915596_-2.057212.jpg,3,1,urban_fabric,3704.21012837,18241
165,Germany/images/DE073L1_OFFENBURG/48.639314_8.089604.jpg,3,1,urban_fabric,5256.04190379,13807
166,Germany/images/DE045L1_ISERLOHN/51.259053_7.616442.jpg,3,1,urban_fabric,5141.50622913,13358
167,France/images/FR051L2_TROYES/48.334860_4.082472.jpg,2,0,other_roads_and_associated_land,0.0,15351
168,Germany/images/DE065L1_FULDA/50.549329_9.875486.jpg,3,1,urban_fabric,2373.90145999,11523
169,Germany/images/DE040L1_SAARBRUCKEN/49.388864_6.809641.jpg,3,1,urban_fabric,933.420496139,11486
170,Germany/images/DE045L1_ISERLOHN/51.282912_7.676029.jpg,3,1,urban_fabric,5912.70054901,13829
171,Germany/images/DE507L1_AACHEN/50.779631_6.206564.jpg,1,0,forests,0.0,10542
172,Germany/images/DE081L1_PASSAU/48.294072_13.257632.jpg,4,0,water,0.0,9643
173,Poland/images/PL517L2_GRUDZIADZ/53.510344_18.609963.jpg,1,0,forests,0.0,12501
174,Germany/images/DE084L1_MANNHEIM_LUDWIGSHAFEN/49.513713_8.449461.jpg,3,1,urban_fabric,99.43490237290001,19425
175,Poland/images/PL029L1_SLUPSK/54.427716_17.238623.jpg,1,0,forests,0.0,8506
176,Germany/images/DE542L1_HILDESHEIM/52.130830_9.741152.jpg,3,1,urban_fabric,3714.0271723000005,14402
177,Germany/images/DE034L1_BONN/50.690221_7.033433.jpg,3,1,urban_fabric,730.041002571,12462
178,Germany/images/DE033L2_AUGSBURG/48.449851_10.711826.jpg,1,0,forests,0.0,11317
179,Germany/images/DE510L1_LUBECK/53.963890_10.711294.jpg,3,1,urban_fabric,4061.52332545,16156
180,Germany/images/DE539L1_COTTBUS/51.770281_14.338655.jpg,3,1,urban_fabric,5208.48277493,14852
181,Germany/images/DE520L1_OLDENBURG_OLDENBURG/53.179147_8.163411.jpg,0,0,airports,0.0,15522
182,Germany/images/DE042L1_KOBLENZ/50.445337_7.574066.jpg,1,1,forests,25.644534265700003,10182
183,Germany/images/DE532L1_ULM/48.439869_10.107159.jpg,4,0,water,0.0,6881
184,Germany/images/DE037L1_MAINZ/50.026333_7.727412.jpg,1,0,forests,0.0,8017
185,Germany/images/DE065L1_FULDA/50.498130_9.623983.jpg,1,0,forests,0.0,16259
186,Germany/images/DE052L1_FLENSBURG/54.588107_9.447515.jpg,1,0,forests,0.0,11746
187,Poland/images/PL052L1_ELK/53.826408_22.355395.jpg,3,1,urban_fabric,20117.8542598,13755
188,Germany/images/DE037L1_MAINZ/50.000682_7.733004.jpg,1,0,forests,0.0,12825
189,Poland/images/PL046L1_TOMASZOW_MAZOWIECKI/51.503655_19.986470.jpg,1,0,forests,0.0,18731
190,Germany/images/DE061L1_ASCHAFFENBURG/49.632230_9.150428.jpg,1,0,forests,0.0,11987
191,Poland/images/PL045L1_STALOWA_WOLA/50.675795_21.925510.jpg,4,0,water,0.0,9293
192,Poland/images/PL047L1_LOMZA/53.195617_22.230177.jpg,1,0,forests,0.0,11748
193,Germany/images/DE074L1_GORLITZ/51.067579_14.782550.jpg,3,1,urban_fabric,868.8209181230001,14446
194,Poland/images/PL041L1_ZAMOSC/50.853655_23.039370.jpg,1,0,forests,0.0,11145
195,Poland/images/PL514L2_TARNOW/49.850267_20.965163.jpg,1,0,forests,0.0,11559
196,Germany/images/DE018L1_HALLE_AN_DER_SAALE/51.326249_11.975404.jpg,3,1,urban_fabric,639.380733129,14101
197,Germany/images/DE067L1_LANDSHUT/48.513083_12.294176.jpg,1,0,forests,0.0,11693
198,France/images/FR052L2_SAINT_NAZAIRE/47.360196_-2.428015.jpg,1,0,forests,0.0,10498
199,Germany/images/DE074L1_GORLITZ/51.443337_14.565744.jpg,1,0,forests,0.0,12970
200,Poland/images/PL514L2_TARNOW/50.126252_21.075726.jpg,1,0,forests,0.0,11767
201,Germany/images/DE537L1_REUTLINGEN/48.430736_9.274840.jpg,1,0,forests,0.0,12516
202,Germany/images/DE539L1_COTTBUS/51.560992_14.388146.jpg,3,1,urban_fabric,2136.99257812,14131
203,France/images/FR053L2_LA_ROCHELLE/46.152401_-1.072348.jpg,2,0,other_roads_and_associated_land,0.0,17643
204,Belgium/images/BE010L1_KORTRIJK/50.821787_3.178193.jpg,3,1,urban_fabric,3373.87766567,14527
205,Germany/images/DE542L1_HILDESHEIM/52.136852_9.961340.jpg,3,1,urban_fabric,4642.86143507,13538
206,Germany/images/DE043L2_ROSTOCK/53.923788_12.211895.jpg,4,0,water,0.0,5712
207,Germany/images/DE028L1_REGENSBURG/48.985342_11.798134.jpg,1,0,forests,0.0,8640
208,Poland/images/PL036L1_OSTROWIEC_SWIETOKRZYSKI/50.991703_21.240987.jpg,1,0,forests,0.0,11023
209,Poland/images/PL032L1_PIOTRKOW_TRYBUNALSKI/51.287432_19.486555.jpg,1,0,forests,0.0,11057
210,France/images/FR065L2_BOURGES/47.005939_2.181625.jpg,1,0,forests,0.0,12759
211,Germany/images/DE060L1_CELLE/52.609760_10.131684.jpg,1,0,forests,0.0,11794
212,Germany/images/DE060L1_CELLE/52.647225_10.134561.jpg,3,1,urban_fabric,2675.90227784,13608
213,Spain/images/ES519L1_ALBACETE/38.942183_-1.882952.jpg,0,0,airports,0.0,9501
214,Germany/images/DE504L1_MUNSTER/51.951119_7.147038.jpg,3,1,urban_fabric,4592.9058509,14306
215,Poland/images/PL029L1_SLUPSK/54.242813_16.868269.jpg,1,0,forests,0.0,12065
216,France/images/FR056L2_ANGOULEME/45.855017_0.221044.jpg,1,0,forests,0.0,7908
217,Netherlands/images/NL515L2_VENLO/51.367015_5.927976.jpg,1,0,forests,0.0,10644
218,Poland/images/PL052L1_ELK/53.808279_22.479990.jpg,1,0,forests,0.0,12136
219,Poland/images/PL031L1_SIEDLCE/52.112597_22.423099.jpg,1,0,forests,0.0,10957
220,Germany/images/DE067L1_LANDSHUT/48.445311_12.348198.jpg,3,1,urban_fabric,3344.3646925000003,14732
221,Poland/images/PL040L1_PRZEMYSL/49.837538_22.556303.jpg,1,0,forests,0.0,12131
222,France/images/FR052L2_SAINT_NAZAIRE/47.390615_-2.205813.jpg,3,1,urban_fabric,834.946490982,15223
223,Germany/images/DE063L1_PLAUEN/50.242844_12.294958.jpg,1,0,forests,0.0,10100
224,Germany/images/DE516L0_SOLINGEN/51.204507_7.103536.jpg,1,0,forests,0.0,10171
225,France/images/FR059L2_CHALON_SUR_SAONE/46.624830_4.832807.jpg,1,0,forests,0.0,11617
226,France/images/FR043L2_PERPIGNAN/42.540638_2.790793.jpg,1,0,forests,0.0,9487
227,Germany/images/DE510L1_LUBECK/54.134712_10.586549.jpg,3,1,urban_fabric,3285.29875881,12722
228,France/images/FR104L2_CHALONS_EN_CHAMPAGNE/48.778630_4.194427.jpg,0,0,airports,0.0,8748
229,Italy/images/IT034L1_BOLZANO/46.596688_11.330840.jpg,1,0,forests,0.0,11971
230,France/images/FR049L2_LORIENT/47.960597_-3.217445.jpg,1,0,forests,0.0,11726
231,Germany/images/DE056L0_BRANDENBURG_AN_DER_HAVEL/52.353860_12.583928.jpg,1,0,forests,0.0,11479
232,Germany/images/DE532L1_ULM/48.389278_9.878985.jpg,1,0,forests,0.0,11050
233,Poland/images/PL031L1_SIEDLCE/52.041994_22.317374.jpg,1,0,forests,0.0,10760
234,Germany/images/DE524L2_WURZBURG/49.802636_9.917703.jpg,4,1,water,129.591824349,11246
235,Germany/images/DE061L1_ASCHAFFENBURG/49.830543_9.201017.jpg,3,1,urban_fabric,2731.13052743,10241
236,Poland/images/PL037L1_GNIEZNO/52.514031_17.732824.jpg,1,0,forests,0.0,10278
237,Germany/images/DE542L1_HILDESHEIM/52.012400_9.646359.jpg,1,0,forests,0.0,10049
238,Germany/images/DE520L1_OLDENBURG_OLDENBURG/53.194551_7.990245.jpg,3,1,urban_fabric,3617.04994048,15089
239,France/images/FR209L2_DOUAI/50.269692_3.127174.jpg,1,0,forests,0.0,10727
240,France/images/FR324L1_MARTIGUES/43.435764_5.053480.jpg,1,0,forests,0.0,11755
241,France/images/FR052L2_SAINT_NAZAIRE/47.239975_-2.286495.jpg,3,1,urban_fabric,559.45852999,9820
242,Poland/images/PL047L1_LOMZA/53.116158_22.184939.jpg,1,0,forests,0.0,11280
243,Germany/images/DE084L1_MANNHEIM_LUDWIGSHAFEN/49.420794_8.383316.jpg,3,1,urban_fabric,5563.8371206,16236
244,Italy/images/IT504L2_LIVORNO/43.558851_10.501444.jpg,1,0,forests,0.0,9409
245,Poland/images/PL512L2_ELBLAG/53.981060_19.609502.jpg,1,0,forests,0.0,11645
246,Poland/images/PL049L1_SWIDNICA/50.972924_16.484653.jpg,1,0,forests,0.0,11819
247,Poland/images/PL031L1_SIEDLCE/52.110093_22.161995.jpg,1,0,forests,0.0,10514
248,Netherlands/images/NL519L2_ALMELO/52.345220_6.518393.jpg,1,0,forests,0.0,11803
249,Germany/images/DE044L1_KAISERSLAUTERN/49.429762_7.598222.jpg,0,0,airports,0.0,7960
250,France/images/FR069L2_CHERBOURG/49.547904_-1.410204.jpg,1,0,forests,0.0,11576
251,Germany/images/DE063L1_PLAUEN/50.319529_12.312949.jpg,1,0,forests,0.0,10127
252,Belgium/images/BE008L1_LEUVEN/50.881474_4.870953.jpg,1,0,forests,0.0,10467
253,France/images/FR506L1_COLMAR/48.012842_7.257051.jpg,1,0,forests,0.0,11712
254,Germany/images/DE028L1_REGENSBURG/48.815968_11.862199.jpg,2,1,other_roads_and_associated_land,1963.72620292,15002
255,Poland/images/PL036L1_OSTROWIEC_SWIETOKRZYSKI/50.963702_21.258975.jpg,1,0,forests,0.0,10989
256,Poland/images/PL031L1_SIEDLCE/52.244931_22.248907.jpg,4,0,water,0.0,7772
257,Germany/images/DE520L1_OLDENBURG_OLDENBURG/53.167326_8.210360.jpg,3,1,urban_fabric,2015.67316143,16472
258,France/images/FR209L2_DOUAI/50.257876_3.179920.jpg,1,0,forests,0.0,11956
259,France/images/FR060L2_CHARTRES/48.390366_1.133502.jpg,1,0,forests,0.0,11875
260,Germany/images/DE050L1_TUBINGEN/48.527872_9.084511.jpg,3,1,urban_fabric,7800.48542786,13940
261,Germany/images/DE077L1_SCHWEINFURT/50.250154_10.038352.jpg,1,0,forests,0.0,14721
