,filename,class1,class2,land_name,pop,filesize
58,Netherlands/images/NL519L2_ALMELO/52.490294_6.676839.jpg,1,0,forests,0.0,9234
59,Germany/images/DE083L1_BRAUNSCHWEIG_SALZGITTER_WOLFSBURG/52.271620_10.443415.jpg,3,1,urban_fabric,1649.02036131,10626
60,France/images/FR324L1_MARTIGUES/43.390781_5.040617.jpg,1,0,forests,0.0,8017
61,Germany/images/DE042L1_KOBLENZ/50.334393_7.613019.jpg,2,1,other_roads_and_associated_land,1082.26295342,10741
62,UK/images/UK551L0_FALKIRK/55.914571_-3.845443.jpg,1,0,forests,0.0,12270
63,Germany/images/DE037L1_MAINZ/50.008695_7.761037.jpg,1,0,forests,0.0,10933
64,Poland/images/PL031L1_SIEDLCE/52.084981_22.213342.jpg,1,0,forests,0.0,10586
65,Spain/images/ES533L1_MARBELLA/36.533882_-4.958434.jpg,1,0,forests,0.0,10722
66,Germany/images/DE533L1_PFORZHEIM/49.011135_8.795177.jpg,1,0,forests,0.0,11886
67,Germany/images/DE028L1_REGENSBURG/48.936346_12.203912.jpg,3,1,urban_fabric,123.251514091,13728
68,Poland/images/PL031L1_SIEDLCE/52.247965_22.369962.jpg,1,0,forests,0.0,10705
69,Germany/images/DE040L1_SAARBRUCKEN/49.377746_7.248877.jpg,1,0,forests,0.0,14261
70,Poland/images/PL037L1_GNIEZNO/52.640543_17.589456.jpg,1,0,forests,0.0,13173
71,Germany/images/DE056L0_BRANDENBURG_AN_DER_HAVEL/52.440560_12.658720.jpg,4,0,water,0.0,8115
72,Germany/images/DE073L1_OFFENBURG/48.396218_7.938166.jpg,3,1,urban_fabric,3413.44522074,16067
73,Netherlands/images/NL519L2_ALMELO/52.432629_6.882747.jpg,1,0,forests,0.0,10420
74,Poland/images/PL033L1_LUBIN/51.396517_16.194374.jpg,2,0,other_roads_and_associated_land,0.0,13647
75,Poland/images/PL045L1_STALOWA_WOLA/50.549575_22.328314.jpg,1,0,forests,0.0,11504
76,Belgium/images/BE011L1_OOSTENDE/51.208554_2.921619.jpg,3,1,urban_fabric,5127.31718066,14218
77,Germany/images/DE066L1_KEMPTEN_ALLGAU/47.363261_10.310418.jpg,1,0,forests,0.0,9497
78,Poland/images/PL040L1_PRZEMYSL/49.664760_22.596834.jpg,1,0,forests,0.0,10527
79,France/images/FR057L2_BOULOGNE_SUR_MER/50.709024_1.708084.jpg,1,0,forests,0.0,10900
80,Germany/images/DE019L2_MAGDEBURG/52.351889_11.453564.jpg,1,0,forests,0.0,9439
81,Germany/images/DE040L1_SAARBRUCKEN/49.359639_7.270676.jpg,2,1,other_roads_and_associated_land,57.5626193524,12960
82,France/images/FR038L2_LE_MANS/48.010516_0.213776.jpg,2,0,other_roads_and_associated_land,0.0,17553
83,Italy/images/IT054L1_MATERA/40.559327_16.546481.jpg,1,0,forests,0.0,10797
84,Poland/images/PL506L2_BIELSKO_BIALA/49.919793_19.112575.jpg,3,1,urban_fabric,954.36823933,10782
85,Germany/images/DE537L1_REUTLINGEN/48.504244_9.379530.jpg,3,1,urban_fabric,5112.20549523,13871
86,Poland/images/PL040L1_PRZEMYSL/49.617960_22.661680.jpg,1,0,forests,0.0,10266
87,Poland/images/PL044L1_GLOGOW/51.649158_16.173540.jpg,1,0,forests,0.0,16020
88,Poland/images/PL047L1_LOMZA/53.195617_22.230177.jpg,1,0,forests,0.0,11748
89,Germany/images/DE542L1_HILDESHEIM/52.155026_9.782374.jpg,3,1,urban_fabric,2942.0627766,15153
90,France/images/FR077L2_ROANNE/46.044100_3.873243.jpg,1,0,forests,0.0,7734
91,Belgium/images/BE008L1_LEUVEN/50.900636_4.728907.jpg,3,1,urban_fabric,4068.35932945,11704
92,Germany/images/DE048L1_WILHELMSHAVEN/53.538696_7.954585.jpg,3,1,urban_fabric,2576.54319528,16962
93,Germany/images/DE033L2_AUGSBURG/48.566844_11.010819.jpg,1,0,forests,0.0,8945
94,Germany/images/DE524L2_WURZBURG/49.651959_9.978721.jpg,0,0,airports,0.0,6879
95,Germany/images/DE532L1_ULM/48.406853_9.951674.jpg,2,1,other_roads_and_associated_land,6691.33348066,19000
96,Germany/images/DE527L1_BREMERHAVEN/53.515608_8.715263.jpg,3,1,urban_fabric,1415.55587034,13820
97,Poland/images/PL512L2_ELBLAG/53.977575_19.575585.jpg,1,0,forests,0.0,12517
98,France/images/FR067L2_QUIMPER/48.032645_-4.471852.jpg,1,0,forests,0.0,10558
99,France/images/FR324L1_MARTIGUES/43.435764_5.053480.jpg,1,0,forests,0.0,11755
100,Poland/images/PL514L2_TARNOW/50.050411_20.999609.jpg,1,0,forests,0.0,9862
101,Germany/images/DE040L1_SAARBRUCKEN/49.217089_6.800049.jpg,3,1,urban_fabric,90.12782785379999,11285
102,France/images/FR208L1_HENIN_CARVIN/50.442860_2.964492.jpg,3,1,urban_fabric,1194.53935727,10755
103,Germany/images/DE031L1_SCHWERIN/53.526058_11.561239.jpg,1,0,forests,0.0,13457
104,Poland/images/PL514L2_TARNOW/49.847824_20.875659.jpg,1,0,forests,0.0,9909
105,France/images/FR038L2_LE_MANS/47.825076_0.195298.jpg,4,0,water,0.0,7015
106,France/images/FR505L1_CHARLEVILLE_MEZIERES/49.726231_4.776674.jpg,4,0,water,0.0,6836
107,Germany/images/DE032L1_ERFURT/50.791288_10.930046.jpg,1,0,forests,0.0,10998
108,France/images/FR090L2_CHATEAUROUX/46.755733_1.696860.jpg,1,0,forests,0.0,11313
109,Poland/images/PL045L1_STALOWA_WOLA/50.566038_21.793392.jpg,1,0,forests,0.0,11973
110,France/images/FR048L2_ANNECY/45.734279_6.323118.jpg,1,0,forests,0.0,10602
111,Germany/images/DE008L2_LEIPZIG/51.431908_12.548420.jpg,3,1,urban_fabric,45.191691598599995,13929
112,Poland/images/PL044L1_GLOGOW/51.567477_16.230488.jpg,1,0,forests,0.0,12413
113,France/images/FR062L2_CALAIS/50.811383_1.938834.jpg,1,0,forests,0.0,11651
114,France/images/FR099L2_FREJUS/43.433850_6.761636.jpg,3,1,urban_fabric,8627.54041954,15249
115,Germany/images/DE083L1_BRAUNSCHWEIG_SALZGITTER_WOLFSBURG/52.393907_10.837683.jpg,3,1,urban_fabric,2136.64624777,14208
116,Poland/images/PL044L1_GLOGOW/51.646448_16.144096.jpg,3,1,urban_fabric,1787.35216838,12611
117,France/images/FR036L2_ANGERS/47.326145_-0.589771.jpg,1,0,forests,0.0,10324
118,Poland/images/PL052L1_ELK/53.813644_22.359010.jpg,3,1,urban_fabric,8043.95896923,13852
119,UK/images/UK551L0_FALKIRK/56.042539_-3.863951.jpg,1,0,forests,0.0,14388
120,Germany/images/DE033L2_AUGSBURG/48.241418_10.640912.jpg,3,1,urban_fabric,409.086461733,13685
121,Germany/images/DE043L2_ROSTOCK/53.928767_12.058503.jpg,1,0,forests,0.0,12283
122,Germany/images/DE072L1_FRIEDRICHSHAFEN/47.712317_9.537113.jpg,1,0,forests,0.0,10266
123,Germany/images/DE071L1_STRALSUND/54.185622_12.732647.jpg,1,0,forests,0.0,10314
124,France/images/FR034L2_VALENCIENNES/50.399634_3.494121.jpg,1,0,forests,0.0,10814
125,Netherlands/images/NL505L1_MAASTRICHT/50.814486_5.686748.jpg,1,0,forests,0.0,19128
126,Germany/images/DE037L1_MAINZ/50.004627_7.798286.jpg,1,0,forests,0.0,12131
127,Poland/images/PL031L1_SIEDLCE/52.022844_22.285425.jpg,1,0,forests,0.0,10901
128,France/images/FR042L2_DUNKERQUE/50.817145_2.215334.jpg,3,1,urban_fabric,2176.81322197,16404
129,Poland/images/PL042L1_CHELM/51.144581_23.377899.jpg,1,0,forests,0.0,10470
130,Poland/images/PL516L2_LEGNICA/51.236270_16.356062.jpg,1,0,forests,0.0,11199
131,France/images/FR059L2_CHALON_SUR_SAONE/46.624830_4.832807.jpg,1,0,forests,0.0,11617
132,Germany/images/DE532L1_ULM/48.382727_9.963135.jpg,3,1,urban_fabric,4952.45177165,18135
133,Germany/images/DE050L1_TUBINGEN/48.586176_8.967007.jpg,1,0,forests,0.0,11671
134,France/images/FR051L2_TROYES/48.291241_4.069225.jpg,2,0,other_roads_and_associated_land,0.0,15545
135,Poland/images/PL517L2_GRUDZIADZ/53.504036_18.817747.jpg,3,1,urban_fabric,1514.90085461,11988
136,Italy/images/IT047L1_MASSA/44.040990_10.154482.jpg,1,0,forests,0.0,12175
137,Poland/images/PL031L1_SIEDLCE/52.030178_22.210824.jpg,1,0,forests,0.0,11255
138,Germany/images/DE537L1_REUTLINGEN/48.383222_9.331096.jpg,1,0,forests,0.0,8676
139,Germany/images/DE513L1_KASSEL/51.470890_9.263758.jpg,1,0,forests,0.0,7605
140,Germany/images/DE037L1_MAINZ/50.005797_7.752386.jpg,1,0,forests,0.0,10541
141,Germany/images/DE520L1_OLDENBURG_OLDENBURG/52.896443_8.463978.jpg,1,0,forests,0.0,10840
142,Germany/images/DE546L0_WUPPERTAL/51.243246_7.263609.jpg,1,0,forests,0.0,9544
143,Germany/images/DE036L0_MONCHENGLADBACH/51.216205_6.405901.jpg,1,1,forests,28.642552380300003,7459
144,France/images/FR036L2_ANGERS/47.323169_-0.449686.jpg,1,0,forests,0.0,9127
145,Germany/images/DE011L1_DUSSELDORF/51.182707_6.811694.jpg,3,1,urban_fabric,13368.898107100002,13278
146,Germany/images/DE045L1_ISERLOHN/51.144152_7.759468.jpg,1,0,forests,0.0,12189
147,Germany/images/DE522L1_HEIDELBERG/49.395196_8.799987.jpg,4,1,water,128.042050366,7662
148,Germany/images/DE084L1_MANNHEIM_LUDWIGSHAFEN/49.305003_8.451420.jpg,0,0,airports,0.0,8088
149,Germany/images/DE527L1_BREMERHAVEN/53.511587_8.803575.jpg,3,1,urban_fabric,1874.22056294,13596
150,Germany/images/DE530L0_REMSCHEID/51.173982_7.247315.jpg,1,0,forests,0.0,10425
151,Germany/images/DE529L1_HEILBRONN/49.075681_9.161625.jpg,3,1,urban_fabric,6647.48405483,14039
152,Germany/images/DE540L2_SIEGEN/50.863424_8.026686.jpg,3,1,urban_fabric,6710.61080841,15929
153,UK/images/UK539L1_BOURNEMOUTH/50.641005_-2.110559.jpg,1,0,forests,0.0,11366
154,Germany/images/DE027L1_FREIBURG_IM_BREISGAU/47.784787_7.682435.jpg,1,0,forests,0.0,11592
155,UK/images/UK551L0_FALKIRK/55.950575_-3.704516.jpg,1,0,forests,0.0,11570
156,Poland/images/PL052L1_ELK/53.875811_22.485393.jpg,1,0,forests,0.0,12265
157,France/images/FR044L2_NIMES/43.843896_4.323675.jpg,3,1,urban_fabric,1558.92143737,11936
158,Poland/images/PL045L1_STALOWA_WOLA/50.724783_21.910622.jpg,1,0,forests,0.0,12133
159,France/images/FR086L2_EVREUX/49.087507_1.111118.jpg,1,0,forests,0.0,10471
160,France/images/FR051L2_TROYES/48.126536_3.818165.jpg,1,0,forests,0.0,12561
161,Germany/images/DE507L1_AACHEN/50.657204_6.308948.jpg,1,0,forests,0.0,10810
162,France/images/FR037L2_BREST/48.460585_-4.261128.jpg,3,1,urban_fabric,2593.6236563,15810
163,UK/images/UK056L1_HASTINGS/51.049107_0.464004.jpg,1,0,forests,0.0,11123
164,Germany/images/DE524L2_WURZBURG/49.710430_10.217515.jpg,3,1,urban_fabric,3511.81277108,18673
165,Germany/images/DE535L1_GERA/50.647087_12.041982.jpg,1,0,forests,0.0,12594
166,Germany/images/DE507L1_AACHEN/50.810897_6.137234.jpg,3,1,urban_fabric,3416.32080456,13765
167,Germany/images/DE027L1_FREIBURG_IM_BREISGAU/47.941436_7.892516.jpg,1,0,forests,0.0,12488
168,Poland/images/PL041L1_ZAMOSC/50.848274_23.471763.jpg,1,0,forests,0.0,10410
169,Belgium/images/BE008L1_LEUVEN/50.969183_4.730386.jpg,1,0,forests,0.0,9224
170,Poland/images/PL046L1_TOMASZOW_MAZOWIECKI/51.507592_19.916638.jpg,1,0,forests,0.0,11568
171,Germany/images/DE044L1_KAISERSLAUTERN/49.470695_7.917496.jpg,1,0,forests,0.0,12850
172,France/images/FR069L2_CHERBOURG/49.555184_-1.402421.jpg,1,0,forests,0.0,11186
173,Germany/images/DE060L1_CELLE/52.607439_10.005852.jpg,3,1,urban_fabric,3365.82331408,13915
174,Germany/images/DE532L1_ULM/48.389278_9.878985.jpg,1,0,forests,0.0,11050
175,France/images/FR208L1_HENIN_CARVIN/50.414033_3.018351.jpg,2,0,other_roads_and_associated_land,0.0,14740
176,France/images/FR062L2_CALAIS/50.806869_1.979976.jpg,1,0,forests,0.0,13223
177,France/images/FR068L2_VANNES/47.699542_-2.960314.jpg,3,1,urban_fabric,2637.07597844,12096
178,Netherlands/images/NL515L2_VENLO/51.350073_6.061603.jpg,1,0,forests,0.0,8807
179,Germany/images/DE539L1_COTTBUS/51.703927_14.532368.jpg,1,0,forests,0.0,12526
180,Germany/images/DE055L0_NEUMUNSTER/54.103815_9.995623.jpg,3,1,urban_fabric,3211.70218295,14589
181,France/images/FR093L2_BRIVE_LA_GAILLARDE/45.133163_1.745182.jpg,1,0,forests,0.0,10427
182,Germany/images/DE033L2_AUGSBURG/48.407863_11.012324.jpg,1,0,forests,0.0,10831
183,Poland/images/PL506L2_BIELSKO_BIALA/49.795556_19.017116.jpg,3,1,urban_fabric,2493.70562264,15500
184,France/images/FR077L2_ROANNE/46.129671_3.863367.jpg,1,0,forests,0.0,8446
185,UK/images/UK056L1_HASTINGS/50.982877_0.571258.jpg,1,0,forests,0.0,8978
186,France/images/FR063L2_BEZIERS/43.472313_3.087522.jpg,3,1,urban_fabric,1400.62007891,13872
187,Germany/images/DE546L0_WUPPERTAL/51.244244_7.101874.jpg,2,1,other_roads_and_associated_land,166.464914537,11129
188,Poland/images/PL045L1_STALOWA_WOLA/50.512285_22.201777.jpg,1,0,forests,0.0,10149
189,Germany/images/DE513L1_KASSEL/51.571885_9.358552.jpg,1,0,forests,0.0,13144
190,Germany/images/DE082L0_DESSAU_ROSSLAU/51.888970_12.307661.jpg,1,0,forests,0.0,11363
191,Germany/images/DE546L0_WUPPERTAL/51.223820_7.118041.jpg,1,0,forests,0.0,9354
192,Poland/images/PL033L1_LUBIN/51.377277_15.911801.jpg,1,0,forests,0.0,13465
193,Poland/images/PL045L1_STALOWA_WOLA/50.762672_22.223233.jpg,1,0,forests,0.0,11168
194,Germany/images/DE048L1_WILHELMSHAVEN/53.637155_8.033303.jpg,3,1,urban_fabric,1239.31130939,16537
195,Germany/images/DE513L1_KASSEL/51.650681_9.463755.jpg,1,0,forests,0.0,9602
196,Germany/images/DE018L1_HALLE_AN_DER_SAALE/51.637466_11.959418.jpg,1,0,forests,0.0,10431
197,Germany/images/DE054L1_KONSTANZ/47.834127_9.072607.jpg,1,0,forests,0.0,10140
198,Germany/images/DE069L1_ROSENHEIM/47.913338_11.965501.jpg,1,0,forests,0.0,10866
199,Poland/images/PL506L2_BIELSKO_BIALA/49.763565_19.106073.jpg,3,1,urban_fabric,2250.48924572,12984
200,Germany/images/DE061L1_ASCHAFFENBURG/49.949532_9.269152.jpg,1,0,forests,0.0,12719
201,Spain/images/ES525L1_TARRAGONA/41.217563_1.282354.jpg,1,0,forests,0.0,7780
202,Germany/images/DE520L1_OLDENBURG_OLDENBURG/52.902666_8.383417.jpg,1,0,forests,0.0,10387
203,Germany/images/DE063L1_PLAUEN/50.265529_12.278213.jpg,1,0,forests,0.0,11411
204,Poland/images/PL045L1_STALOWA_WOLA/50.701077_22.209011.jpg,1,0,forests,0.0,12114
205,France/images/FR076L2_BELFORT/47.718003_6.939605.jpg,1,0,forests,0.0,12056
206,France/images/FR034L2_VALENCIENNES/50.418403_3.460261.jpg,1,0,forests,0.0,8955
207,France/images/FR086L2_EVREUX/49.072372_1.139475.jpg,1,0,forests,0.0,11049
208,Poland/images/PL037L1_GNIEZNO/52.640330_17.620855.jpg,1,0,forests,0.0,12055
209,France/images/FR073L2_TARBES/43.216248_0.139927.jpg,1,0,forests,0.0,11131
210,France/images/FR042L2_DUNKERQUE/51.025340_2.311969.jpg,2,0,other_roads_and_associated_land,0.0,13402
211,Germany/images/DE052L1_FLENSBURG/54.784008_9.238384.jpg,1,0,forests,0.0,11232
212,Germany/images/DE542L1_HILDESHEIM/51.964180_10.051542.jpg,1,0,forests,0.0,8554
213,Germany/images/DE054L1_KONSTANZ/47.847361_8.870532.jpg,1,0,forests,0.0,10389
214,Poland/images/PL041L1_ZAMOSC/50.858708_23.163086.jpg,1,0,forests,0.0,8743
215,Poland/images/PL033L1_LUBIN/51.317517_16.177544.jpg,1,0,forests,0.0,11758
216,Poland/images/PL032L1_PIOTRKOW_TRYBUNALSKI/51.311742_19.647594.jpg,1,0,forests,0.0,8956
217,Poland/images/PL045L1_STALOWA_WOLA/50.694365_21.927524.jpg,1,0,forests,0.0,12166
218,Poland/images/PL049L1_SWIDNICA/50.826672_16.490882.jpg,3,1,urban_fabric,3127.97025368,15454
219,France/images/FR064L2_ARRAS/50.356757_2.685140.jpg,1,0,forests,0.0,9588
220,Poland/images/PL506L2_BIELSKO_BIALA/49.781585_19.134773.jpg,1,0,forests,0.0,11836
221,Spain/images/ES533L1_MARBELLA/36.578052_-5.024711.jpg,1,0,forests,0.0,9163
222,France/images/FR324L1_MARTIGUES/43.442900_5.024550.jpg,1,0,forests,0.0,11446
223,Poland/images/PL052L1_ELK/53.803551_22.140609.jpg,4,0,water,0.0,6108
224,Belgium/images/BE008L1_LEUVEN/50.966034_4.745285.jpg,1,0,forests,0.0,9974
225,Germany/images/DE533L1_PFORZHEIM/48.802766_8.541589.jpg,1,0,forests,0.0,10835
226,France/images/FR060L2_CHARTRES/48.249605_1.315426.jpg,4,0,water,0.0,7486
227,Germany/images/DE073L1_OFFENBURG/48.617948_7.860505.jpg,1,0,forests,0.0,12313
228,France/images/FR038L2_LE_MANS/47.756065_0.064654.jpg,1,0,forests,0.0,9830
229,France/images/FR067L2_QUIMPER/47.913406_-4.116969.jpg,2,0,other_roads_and_associated_land,0.0,13803
230,Poland/images/PL051L1_TCZEW/54.045895_18.641359.jpg,1,0,forests,0.0,10094
231,Germany/images/DE540L2_SIEGEN/51.013442_8.192527.jpg,1,0,forests,0.0,11864
232,Germany/images/DE074L1_GORLITZ/51.046463_14.759171.jpg,1,0,forests,0.0,9949
233,Poland/images/PL032L1_PIOTRKOW_TRYBUNALSKI/51.388932_19.642776.jpg,1,0,forests,0.0,9865
234,Germany/images/DE021L1_GOTTINGEN/51.462398_9.662764.jpg,1,0,forests,0.0,10696
235,UK/images/UK050L1_BURNLEY/53.872382_-2.169203.jpg,4,0,water,0.0,8428
236,UK/images/UK551L0_FALKIRK/55.984356_-3.726409.jpg,3,1,urban_fabric,5555.77591328,13291
237,Belgium/images/BE008L1_LEUVEN/50.890822_4.643232.jpg,1,0,forests,0.0,10315
238,Poland/images/PL514L2_TARNOW/50.035926_21.082611.jpg,1,0,forests,0.0,6717
239,Germany/images/DE539L1_COTTBUS/51.657104_14.395690.jpg,4,0,water,0.0,9190
240,Germany/images/DE529L1_HEILBRONN/49.094405_9.329873.jpg,1,0,forests,0.0,11143
241,Germany/images/DE083L1_BRAUNSCHWEIG_SALZGITTER_WOLFSBURG/52.445361_10.455724.jpg,4,0,water,0.0,6941
242,France/images/FR208L1_HENIN_CARVIN/50.455235_3.056229.jpg,1,0,forests,0.0,9175
243,Germany/images/DE060L1_CELLE/52.647225_10.134561.jpg,3,1,urban_fabric,2675.90227784,13608
244,Poland/images/PL516L2_LEGNICA/51.180994_16.171576.jpg,0,0,airports,0.0,7889
245,Poland/images/PL517L2_GRUDZIADZ/53.477463_18.654998.jpg,1,0,forests,0.0,12046
246,Poland/images/PL044L1_GLOGOW/51.656991_16.167488.jpg,1,0,forests,0.0,16725
247,Germany/images/DE510L1_LUBECK/54.167901_10.641182.jpg,1,0,forests,0.0,10577
248,Germany/images/DE083L1_BRAUNSCHWEIG_SALZGITTER_WOLFSBURG/52.413857_10.683237.jpg,3,1,urban_fabric,3546.97288965,15555
249,Poland/images/PL041L1_ZAMOSC/50.701047_23.138022.jpg,1,0,forests,0.0,12203
250,France/images/FR051L2_TROYES/48.307515_4.050193.jpg,3,1,urban_fabric,7861.34083605,13311
251,France/images/FR036L2_ANGERS/47.475414_-0.449075.jpg,1,0,forests,0.0,11575
252,Poland/images/PL029L1_SLUPSK/54.588598_17.437225.jpg,1,0,forests,0.0,12881
253,Spain/images/ES519L1_ALBACETE/38.783322_-1.684322.jpg,1,0,forests,0.0,16111
254,Italy/images/IT047L1_MASSA/44.055431_10.127287.jpg,1,0,forests,0.0,11454
255,France/images/FR052L2_SAINT_NAZAIRE/47.449899_-2.160609.jpg,1,0,forests,0.0,9756
256,Germany/images/DE504L1_MUNSTER/51.973690_7.489461.jpg,1,0,forests,0.0,10623
257,France/images/FR044L2_NIMES/43.831379_4.436402.jpg,3,1,urban_fabric,2467.9070077,14088
258,UK/images/UK539L1_BOURNEMOUTH/50.766555_-1.932716.jpg,3,1,urban_fabric,5529.91425648,18598
259,Germany/images/DE520L1_OLDENBURG_OLDENBURG/53.159993_8.192083.jpg,3,1,urban_fabric,4423.19359245,18891
260,Germany/images/DE074L1_GORLITZ/51.390044_14.630248.jpg,1,0,forests,0.0,11790
261,Germany/images/DE028L1_REGENSBURG/48.913507_11.970505.jpg,4,0,water,0.0,5677
262,Germany/images/DE045L1_ISERLOHN/51.210390_7.589677.jpg,3,1,urban_fabric,3135.05014711,9956
263,Poland/images/PL031L1_SIEDLCE/52.078600_22.571409.jpg,1,0,forests,0.0,11507
264,Germany/images/DE507L1_AACHEN/50.655048_6.310619.jpg,1,0,forests,0.0,10648
